iter	RMSE
1639	0.6674542064
1640	0.6665895759
1641	0.6654383328
1642	0.6644449908
1643	0.663490471
1644	0.6629587341
1645	0.6624341898
1646	0.6616960534
1647	0.6606679248
1648	0.6598092225
1649	0.6589326321
1650	0.6582452132
1651	0.6575043238
1652	0.6564430033
1653	0.6553823021
1654	0.6545738059
1655	0.6536533728
1656	0.6523255773
1657	0.6510512783
1658	0.6502308515
1659	0.6492808748
1660	0.6484757901
1661	0.6474367514
1662	0.6466605284
1663	0.6457877908
1664	0.6446792438
1665	0.6439747648
1666	0.6427920761
1667	0.6418526225
1668	0.6406881944
1669	0.6398185633
1670	0.6389608018
1671	0.6381628418
1672	0.6371503251
1673	0.6364848895
1674	0.6353760288
1675	0.6344507152
1676	0.633443039
1677	0.6327151649
1678	0.6314066167
1679	0.6306535336
1680	0.629585647
1681	0.628544886
1682	0.6278021681
1683	0.6270806852
1684	0.6261896568
1685	0.6251564013
1686	0.6240762861
1687	0.6231090856
1688	0.6221529973
1689	0.6214166136
1690	0.6205257429
1691	0.6197048464
1692	0.6189830729
1693	0.6179699851
1694	0.6169515141
1695	0.6163683784
1696	0.6155842715
1697	0.6149155503
1698	0.6139392005
1699	0.6130130958
1700	0.6118245202
1701	0.6110428995
1702	0.6100772176
1703	0.6091293551
1704	0.6083640995
1705	0.6076214643
1706	0.6067543157
1707	0.6062005077
1708	0.6050407709
1709	0.6044778301
1710	0.6033991583
1711	0.602465842
1712	0.6015516672
1713	0.6006734774
1714	0.5998228433
1715	0.5989053396
1716	0.5981596367
1717	0.5970519606
1718	0.5959956322
1719	0.5951204795
1720	0.5942834459
1721	0.5930793086
1722	0.592363632
1723	0.5911965411
1724	0.5904504865
1725	0.5895268085
1726	0.5886304224
1727	0.5878282769
1728	0.5869266422
1729	0.586417059
1730	0.5852961869
1731	0.584395809
1732	0.5832715352
1733	0.5824481797
1734	0.581537252
1735	0.5804205023
1736	0.5797615846
1737	0.5785634523
1738	0.5774258451
1739	0.5764956702
1740	0.5754065807
1741	0.574517543
1742	0.5739434739
1743	0.5728366366
1744	0.5723446396
1745	0.5714514616
1746	0.5707280695
1747	0.5699927652
1748	0.5692808695
1749	0.5680536216
1750	0.566974822
1751	0.5660942585
1752	0.5651047036
1753	0.5641202289
1754	0.5630625486
1755	0.5625013088
1756	0.5617119335
1757	0.5606237125
1758	0.559763104
1759	0.5590782015
1760	0.5581109986
1761	0.5571300794
1762	0.556237114
1763	0.5554359877
1764	0.5543891073
1765	0.553660032
1766	0.5529008343
1767	0.552200922
1768	0.5511570456
1769	0.5505519427
1770	0.5496961759
1771	0.5491571639
1772	0.5480986012
1773	0.5473573366
1774	0.5465161934
1775	0.5454923786
1776	0.5443739232
1777	0.5436579433
1778	0.5428581297
1779	0.5422054323
1780	0.5413129104
1781	0.5402870205
1782	0.5394770099
1783	0.5387823643
1784	0.5376617135
1785	0.5366851963
1786	0.5358584646
1787	0.5351785128
1788	0.5344268692
1789	0.5337187381
1790	0.5332287625
1791	0.5321293398
1792	0.5313428682
1793	0.5304351563
1794	0.5299099701
1795	0.5291347741
1796	0.5283813652
1797	0.5279116994
1798	0.5269145223
1799	0.5260204751
1800	0.5251863908
1801	0.5245733516
1802	0.5238766704
1803	0.52336452
1804	0.52229616
1805	0.5215092123
1806	0.5208237815
1807	0.520220034
1808	0.5196271131
1809	0.5186523893
1810	0.5176807211
1811	0.5165328708
1812	0.5160682168
1813	0.5151100115
1814	0.5139954354
1815	0.5135408857
1816	0.5125669093
1817	0.5113877816
1818	0.5104021658
1819	0.5094664875
1820	0.5087437005
1821	0.5077889126
1822	0.5072371123
1823	0.5062703297
1824	0.5055725612
1825	0.5046445291
1826	0.5038876712
1827	0.5033621258
1828	0.5026611295
1829	0.5019960706
1830	0.5010366031
1831	0.500526169
1832	0.4996088455
1833	0.4988689706
1834	0.4981585212
1835	0.4974704223
1836	0.4965660356
1837	0.4954796952
1838	0.4944463409
1839	0.4938094623
1840	0.4929220643
1841	0.4919956392
1842	0.4911703349
1843	0.4903558741
1844	0.4897076282
1845	0.4892894778
1846	0.4884067176
1847	0.4874869272
1848	0.4866005632
1849	0.4855789
1850	0.4846667321
1851	0.4838815284
1852	0.4829860111
1853	0.4823481196
1854	0.4814902946
1855	0.4806242978
1856	0.4797697704
1857	0.4790648194
1858	0.4782775392
1859	0.4778752527
1860	0.4769881077
1861	0.4761048555
1862	0.4752277637
1863	0.474556926
1864	0.4737548378
1865	0.4728767363
1866	0.4722484588
1867	0.4712264259
1868	0.470665664
1869	0.4698459673
1870	0.4692939077
1871	0.4686110642
1872	0.467760687
1873	0.4669694612
1874	0.4659750815
1875	0.4653585738
1876	0.4643550778
1877	0.4637528942
1878	0.4629906594
1879	0.4621699903
1880	0.4614920286
1881	0.4610514607
1882	0.4602515668
1883	0.4595642173
1884	0.45892927
1885	0.4581650688
1886	0.4574110268
1887	0.4563676049
1888	0.4559411126
1889	0.4554714907
1890	0.4548787906
1891	0.4539421088
1892	0.4535126119
1893	0.452717134
1894	0.4522757678
1895	0.4516173289
1896	0.4507935725
1897	0.4501513712
1898	0.449204141
1899	0.4485505151
1900	0.4481325203
1901	0.447323899
1902	0.4465414794
1903	0.4456984832
1904	0.4449999857
1905	0.444036313
1906	0.4431263993
1907	0.4424678751
1908	0.4416666685
1909	0.4409189541
1910	0.4401410085
1911	0.4392155992
1912	0.4384371047
1913	0.4376583413
1914	0.4369912166
1915	0.4364127553
1916	0.4357313722
1917	0.4349612529
1918	0.4342068318
1919	0.4335885837
1920	0.4326868521
1921	0.4319978503
1922	0.4311087742
1923	0.4305585427
1924	0.4298304513
1925	0.4290918002
1926	0.4283304467
1927	0.4277275379
1928	0.4272271438
1929	0.4266300597
1930	0.4259703158
1931	0.4252217102
1932	0.4246633242
1933	0.4241255357
1934	0.4236501702
1935	0.4231182427
1936	0.4227063194
1937	0.4220098412
1938	0.4216036487
1939	0.4209165423
1940	0.4202824379
1941	0.4198818636
1942	0.4190405678
1943	0.4184410471
1944	0.4179235195
1945	0.4172354591
1946	0.4166125981
1947	0.4159981809
1948	0.4156127357
1949	0.4151171505
1950	0.4145427914
1951	0.4140772246
1952	0.413224922
1953	0.4125654286
1954	0.4119148421
1955	0.4112637656
1956	0.410719788
1957	0.4101321
1958	0.4094642179
1959	0.4090895869
1960	0.4083950525
1961	0.4079404641
1962	0.4074757637
1963	0.4071064517
1964	0.4066342655
1965	0.4057098668
1966	0.4048876907
1967	0.4043150228
1968	0.4034809002
1969	0.4031078869
1970	0.402212796
1971	0.4016279454
1972	0.4010417782
1973	0.4004978304
1974	0.3998239266
1975	0.3990227568
1976	0.3985809467
1977	0.3979907947
1978	0.397196641
1979	0.3965842297
1980	0.3960215331
1981	0.3954179752
1982	0.3949947708
1983	0.3945638708
1984	0.3939057466
1985	0.3934886619
1986	0.3926054442
1987	0.3918045258
1988	0.3914473536
1989	0.3909967619
1990	0.3902083702
1991	0.3897718865
1992	0.3892458646
1993	0.3887677194
1994	0.3883462358
1995	0.3878564435
1996	0.3873704688
1997	0.386865524
1998	0.3864651562
1999	0.3861048136
2000	0.3855459175
2001	0.385067709
2002	0.3843018912
2003	0.3838634148
2004	0.3833693051
2005	0.3826941572
2006	0.382209003
2007	0.3814774723
2008	0.3810745073
2009	0.3806523013
2010	0.3800922559
2011	0.3797451062
2012	0.3790934742
2013	0.3785236974
2014	0.3778055815
2015	0.3771783958
2016	0.3767988129
2017	0.3763179804
2018	0.3756797364
2019	0.3748411532
2020	0.3745028944
2021	0.3737987202
2022	0.3734650007
2023	0.3729597389
2024	0.3722661214
2025	0.3714449479
2026	0.3710627688
2027	0.3704387077
2028	0.3699775101
2029	0.36949107
2030	0.3691558852
2031	0.3686663448
2032	0.367987237
2033	0.367483765
2034	0.367110321
2035	0.3667339998
2036	0.3662466492
2037	0.3658759194
2038	0.3654407777
2039	0.3649600353
2040	0.3642941012
2041	0.3638436962
2042	0.3633899607
2043	0.3629616864
2044	0.3624333753
2045	0.361837111
2046	0.3613066608
2047	0.3607215026
2048	0.3602535968
2049	0.359685881
2050	0.3591299206
2051	0.3588051277
2052	0.3581401136
2053	0.3577490615
2054	0.3571278838
2055	0.356602962
2056	0.356242888
2057	0.3557762192
2058	0.3552203784
2059	0.3545579187
2060	0.3541755727
2061	0.3536614767
2062	0.353131661
2063	0.3525494779
2064	0.3520444568
2065	0.3512984482
2066	0.3507738844
2067	0.3502832672
2068	0.3496664018
2069	0.3492537809
2070	0.348919187
2071	0.3484623161
2072	0.3477396311
2073	0.3472460849
2074	0.3467330444
2075	0.3463172783
2076	0.345859551
2077	0.345280612
2078	0.344841658
2079	0.3443386547
2080	0.3439110146
2081	0.3435357753
2082	0.3431965728
2083	0.3426579752
2084	0.3420981124
2085	0.3417641433
2086	0.3412917128
2087	0.3406818581
2088	0.3401366986
2089	0.3397136099
2090	0.3392721601
2091	0.3388966183
2092	0.3384386998
2093	0.3379406323
2094	0.3376285707
2095	0.3370680598
2096	0.3365339419
2097	0.336119744
2098	0.3356445557
2099	0.3352155403
2100	0.33477707
2101	0.3344313193
2102	0.3340036009
2103	0.333742796
2104	0.3334453453
2105	0.3329684475
2106	0.3325150058
2107	0.3322597995
2108	0.3318556394
2109	0.331436415
2110	0.3309962036
2111	0.330513482
2112	0.3299715437
2113	0.3296774348
2114	0.3292121485
2115	0.3287374087
2116	0.3282032888
2117	0.3277782667
2118	0.3273686554
2119	0.3269018745
2120	0.3263695707
2121	0.3259671665
2122	0.3254181297
2123	0.324891983
2124	0.3244993195
2125	0.3239831494
2126	0.3235369282
2127	0.3230804135
2128	0.3226262493
2129	0.3221292804
2130	0.321823653
2131	0.3213383733
2132	0.3209248844
2133	0.320547215
2134	0.3201478853
2135	0.3197592493
2136	0.3193207102
2137	0.318937999
2138	0.3186310144
2139	0.3182492407
2140	0.3177521553
2141	0.3172328826
2142	0.3167062449
2143	0.3162427849
2144	0.3158710364
2145	0.3155705518
2146	0.3150829681
2147	0.31468361
2148	0.3143248424
2149	0.3137260177
2150	0.3132221026
2151	0.3126829826
2152	0.3122843391
2153	0.3117308991
2154	0.311221642
2155	0.3107122356
2156	0.3103610255
2157	0.3099894884
2158	0.309529125
2159	0.3089855698
2160	0.3086976568
2161	0.3082203571
2162	0.3076484796
2163	0.3072415361
2164	0.3068255678
2165	0.3062465058
2166	0.3057562747
2167	0.3055260975
2168	0.3050209308
2169	0.3047938018
2170	0.3042247406
2171	0.3037423798
2172	0.3033888998
2173	0.3031624155
2174	0.3026870328
2175	0.3021808661
2176	0.3016080829
2177	0.3011834519
2178	0.3006964971
2179	0.3002020933
2180	0.2997943609
2181	0.2992377488
2182	0.2987584747
2183	0.2985369425
2184	0.2980572746
2185	0.2978390701
2186	0.2975565464
2187	0.2970827398
2188	0.2965778932
2189	0.2963577403
2190	0.2960517629
2191	0.295521586
2192	0.2952466222
2193	0.2947927695
2194	0.2943293992
2195	0.2939088512
2196	0.2935817882
2197	0.2931143095
2198	0.2925555244
2199	0.2921304477
2200	0.2916392834
2201	0.2910893546
2202	0.2906843185
2203	0.2904621284
2204	0.2900791409
2205	0.2896810868
2206	0.2894602148
2207	0.2891513743
2208	0.2887105482
2209	0.2885006147
2210	0.2880767389
2211	0.2875795998
2212	0.287106667
2213	0.2866537448
2214	0.2862198549
2215	0.2860050652
2216	0.2856361734
2217	0.2851995729
2218	0.2849368155
2219	0.2845790543
2220	0.284202089
2221	0.2836699039
2222	0.2832468065
2223	0.2828587594
2224	0.2826550107
2225	0.2823566309
2226	0.2819293337
2227	0.2815061329
2228	0.2810897436
2229	0.2808504115
2230	0.2803938753
2231	0.2799769501
2232	0.2795543302
2233	0.279042097
2234	0.2786656455
2235	0.278383833
2236	0.2780960466
2237	0.2776617422
2238	0.2771749812
2239	0.2768208013
2240	0.2764577276
2241	0.2761292294
2242	0.2758627723
2243	0.2753478394
2244	0.2749989585
2245	0.2745938978
2246	0.2740907161
2247	0.2738294004
2248	0.2734464065
2249	0.2730916999
2250	0.2727499211
2251	0.2724262925
2252	0.271924767
2253	0.2715450906
2254	0.2712615419
2255	0.2708481599
2256	0.2703553157
2257	0.2699650483
2258	0.26956106
2259	0.2690744009
2260	0.2686133867
2261	0.2683462699
2262	0.267966646
2263	0.2675979769
2264	0.26727894
2265	0.2668991815
2266	0.2666371531
2267	0.2663046804
2268	0.2660151419
2269	0.2655894295
2270	0.2651940742
2271	0.2648386229
2272	0.2644486515
2273	0.2640820325
2274	0.2636932803
2275	0.2634107902
2276	0.2629252281
2277	0.2625723753
2278	0.2621565487
2279	0.2617700819
2280	0.2615138249
2281	0.2611551592
2282	0.2606790368
2283	0.2603297223
2284	0.2599538558
2285	0.2596329206
2286	0.2592538161
2287	0.2589011746
2288	0.2585385962
2289	0.2581021606
2290	0.2578746237
2291	0.2574659184
2292	0.2571919495
2293	0.2567578583
2294	0.2564984717
2295	0.2562250782
2296	0.2559388324
2297	0.2555677434
2298	0.2551670045
2299	0.2547116083
2300	0.2544530688
2301	0.2540884436
2302	0.2538216909
2303	0.2535005071
2304	0.2531708525
2305	0.2528318389
2306	0.2523792234
2307	0.2520866355
2308	0.251796221
2309	0.2514251531
2310	0.2510227331
2311	0.2508187896
2312	0.2505598047
2313	0.2501279543
2314	0.2497821716
2315	0.2493679295
2316	0.2490580785
2317	0.2486606097
2318	0.24826994
2319	0.2479593782
2320	0.2477273799
2321	0.2473095252
2322	0.2469731818
2323	0.246553243
2324	0.2462181816
2325	0.2459057983
2326	0.2454629017
2327	0.2451570027
2328	0.2448435124
2329	0.244466903
2330	0.2440383257
2331	0.2437377339
2332	0.2433214696
2333	0.2428653286
2334	0.2425404589
2335	0.242245691
2336	0.2417642591
2337	0.2415391877
2338	0.2412097546
2339	0.2409879579
2340	0.2406235412
2341	0.2403974834
2342	0.2399721488
2343	0.2395164488
2344	0.2391336483
2345	0.2388086283
2346	0.2383943672
2347	0.2379540062
2348	0.2375194579
2349	0.2372460838
2350	0.2369573603
2351	0.236674781
2352	0.2362294649
2353	0.2359606803
2354	0.2355248172
2355	0.2352934504
2356	0.234881935
2357	0.2344285018
2358	0.2340116908
2359	0.2337337878
2360	0.2334592625
2361	0.2332330663
2362	0.233011526
2363	0.2326751497
2364	0.2324869802
2365	0.2321886987
2366	0.2318297011
2367	0.2313870257
2368	0.2311725955
2369	0.2309118241
2370	0.2305004518
2371	0.2301472189
2372	0.2299131423
2373	0.2296052427
2374	0.2294228379
2375	0.2289947391
2376	0.2285397096
2377	0.2281251788
2378	0.2277277378
2379	0.227306067
2380	0.2269879302
2381	0.2267707502
2382	0.2264486005
2383	0.226036234
2384	0.2257235297
2385	0.2253679239
2386	0.225048602
2387	0.2246531008
2388	0.2241812058
2389	0.2237746062
2390	0.2235000106
2391	0.2230709276
2392	0.2228127604
2393	0.2225502225
2394	0.2222934625
2395	0.222082906
2396	0.2219074921
2397	0.2215708474
2398	0.2211588582
2399	0.2209069908
2400	0.2205013463
2401	0.2202256878
2402	0.2198374227
2403	0.2195820346
2404	0.2193400223
2405	0.2190845006
2406	0.2188153571
2407	0.2186070675
2408	0.2183256147
2409	0.218083406
2410	0.2176756033
2411	0.2174010475
2412	0.2170118009
2413	0.2167000941
2414	0.2164627669
2415	0.2160647206
2416	0.21582291
2417	0.215490827
2418	0.2153221458
2419	0.2150609715
2420	0.2148111182
2421	0.2144664805
2422	0.2140888473
2423	0.2137798493
2424	0.2134546733
2425	0.2132235977
2426	0.2126849043
2427	0.2124924718
2428	0.2121040841
2429	0.211733434
2430	0.2113669877
2431	0.2109986962
2432	0.2106252588
2433	0.210372879
2434	0.2100661404
2435	0.2096498292
2436	0.2094613772
2437	0.209237449
2438	0.2088892048
2439	0.2085825399
2440	0.2082680165
2441	0.2077148602
2442	0.2072784691
2443	0.2069202656
2444	0.2066809908
2445	0.2063265451
2446	0.2059348883
2447	0.2055518066
2448	0.2051834929
2449	0.2048775133
2450	0.2045663659
2451	0.204409648
2452	0.2041457313
2453	0.2039046402
2454	0.2037233359
2455	0.2031847729
2456	0.2028589564
2457	0.2024964101
2458	0.2022009754
2459	0.2018083741
2460	0.2015730447
2461	0.201430009
2462	0.2010861702
2463	0.2009068713
2464	0.2006525085
2465	0.2003116126
2466	0.1999942372
2467	0.1996123257
2468	0.1992631341
2469	0.198974489
2470	0.1986355536
2471	0.1982710388
2472	0.1979374571
2473	0.1974170117
2474	0.1970472468
2475	0.1967060663
2476	0.1963831907
2477	0.1960769074
2478	0.1957146519
2479	0.1954655845
2480	0.1952169653
2481	0.1949465725
2482	0.1945870467
2483	0.1943433933
2484	0.1940540127
2485	0.1938669119
2486	0.1936271268
2487	0.1932038737
2488	0.1929676601
2489	0.1926183472
2490	0.1923402448
2491	0.191970632
2492	0.1917295856
2493	0.1914010923
2494	0.1909765318
2495	0.1906135916
2496	0.1903385988
2497	0.1899972019
2498	0.1897780425
2499	0.1894379905
2500	0.1892274342
2501	0.1889574714
2502	0.1887186407
2503	0.1884391857
2504	0.1880254365
2505	0.1875713892
2506	0.1872178524
2507	0.1868568788
2508	0.1866243546
2509	0.1861764706
2510	0.1859208984
2511	0.1856595155
2512	0.1853259876
2513	0.1851140332
2514	0.1847877685
2515	0.1843429914
2516	0.1839827386
2517	0.1837232646
2518	0.1835117217
2519	0.1833328162
2520	0.1829500797
2521	0.1825155364
2522	0.1822204011
2523	0.1818121968
2524	0.1815873428
2525	0.1813440394
2526	0.1810072191
2527	0.1807756083
2528	0.1805710343
2529	0.1803941796
2530	0.180073572
2531	0.1797002813
2532	0.1794875925
2533	0.1792061494
2534	0.1790450703
2535	0.1787130721
2536	0.1783178011
2537	0.1781090424
2538	0.1779606597
2539	0.1777357095
2540	0.1775970127
2541	0.1773712183
2542	0.1770418607
2543	0.1768272132
2544	0.1765128458
2545	0.1762013017
2546	0.1759112349
2547	0.1756281613
2548	0.1754077732
2549	0.17509093
2550	0.1748574165
2551	0.1746422446
2552	0.1743212028
2553	0.1741139137
2554	0.1739198647
2555	0.1736698133
2556	0.1734078189
2557	0.1731499173
2558	0.1728462384
2559	0.1726693597
2560	0.1724036536
2561	0.1721462457
2562	0.1718311918
2563	0.1715132969
2564	0.1712120793
2565	0.1708642332
2566	0.1706561438
2567	0.1703450821
2568	0.1701492045
2569	0.1698231978
2570	0.1695430593
2571	0.1693084702
2572	0.1691094894
2573	0.1687758592
2574	0.1685288322
2575	0.168336834
2576	0.1681109119
2577	0.1678272564
2578	0.1675596674
2579	0.1672326598
2580	0.1669097905
2581	0.1666844476
2582	0.1664791374
2583	0.1661254869
2584	0.1658016505
2585	0.1655005633
2586	0.1651138609
2587	0.1648363123
2588	0.1645999368
2589	0.1643795745
2590	0.1641172367
2591	0.1639504255
2592	0.1635947429
2593	0.1633584471
2594	0.1631828173
2595	0.1629164397
2596	0.1625666746
2597	0.1623333786
2598	0.1620825698
2599	0.1618527333
2600	0.1615909182
2601	0.1613358908
2602	0.1610838691
2603	0.1608020121
2604	0.1605506022
2605	0.1603112664
2606	0.1600864002
2607	0.1598409253
2608	0.1595952605
2609	0.1593738554
2610	0.1591357984
2611	0.1589173528
2612	0.1586829087
2613	0.1584151863
2614	0.1581255759
2615	0.1578203105
2616	0.1575780902
2617	0.157334526
2618	0.1571295831
2619	0.1569982994
2620	0.1567892687
2621	0.1565548568
2622	0.1563438824
2623	0.1561024992
2624	0.1558519615
2625	0.1556100463
2626	0.1554969306
2627	0.1552895655
2628	0.1549996906
2629	0.1548530904
2630	0.1546053101
2631	0.1543703007
2632	0.1541931241
2633	0.1539898722
2634	0.1536715907
2635	0.1534752584
2636	0.1533037305
2637	0.1531259592
2638	0.1529301639
2639	0.1526084322
2640	0.152366524
2641	0.152182886
2642	0.1520573865
2643	0.1518568822
2644	0.1516946406
2645	0.1513654511
2646	0.1510403392
2647	0.1508108906
2648	0.1504978717
2649	0.1503433809
2650	0.1501547306
2651	0.1499959048
2652	0.149745175
2653	0.1495503288
2654	0.1493304049
2655	0.1491050199
2656	0.1488669731
2657	0.1487309282
2658	0.1485520542
2659	0.1482940953
2660	0.1481031461
2661	0.1478817736
2662	0.147647892
2663	0.1474718514
2664	0.1472443247
2665	0.1470536726
2666	0.1468999607
2667	0.1467467125
2668	0.1465181733
2669	0.1463481633
2670	0.1462407708
2671	0.1460531467
2672	0.1458261465
2673	0.1455862734
2674	0.1454256782
2675	0.1453186364
2676	0.1451771392
2677	0.1450828292
2678	0.1449401218
2679	0.1448110956
2680	0.1445960821
2681	0.1444378772
2682	0.1443352081
2683	0.1441656824
2684	0.144012118
2685	0.1439078992
2686	0.1437657601
2687	0.14360124
2688	0.1433933393
2689	0.1432434787
2690	0.1431393351
2691	0.1430347127
2692	0.1428532123
2693	0.1426573193
2694	0.1424834144
2695	0.1422949484
2696	0.142140525
2697	0.1419476224
2698	0.141716092
2699	0.1414589845
2700	0.1412735402
2701	0.1411716096
2702	0.1409409482
2703	0.1407200043
2704	0.140488518
2705	0.140230597
2706	0.1401291052
2707	0.1399029444
2708	0.139655622
2709	0.1394027331
2710	0.1391893063
2711	0.1390768821
2712	0.1388709866
2713	0.1386723894
2714	0.1384759597
2715	0.1383765708
2716	0.1381365414
2717	0.1379163753
2718	0.1377295344
2719	0.1375796581
2720	0.1374381018
2721	0.1372649493
2722	0.13702922
2723	0.1369375431
2724	0.136827922
2725	0.136615988
2726	0.1364059612
2727	0.1362238874
2728	0.136031064
2729	0.135857461
2730	0.1356782995
2731	0.1355306267
2732	0.1352896341
2733	0.1350722912
2734	0.1349018803
2735	0.1347641174
2736	0.1345978454
2737	0.1343754782
2738	0.1341712415
2739	0.133966076
2740	0.1337860501
2741	0.1336228722
2742	0.1333885301
2743	0.1332544062
2744	0.1331606196
2745	0.1330147476
2746	0.1327853202
2747	0.1326425859
2748	0.1324380364
2749	0.1322027391
2750	0.1320476578
2751	0.131819112
2752	0.1316915299
2753	0.131616287
2754	0.1314640027
2755	0.1312301288
2756	0.1310455707
2757	0.130903948
2758	0.13073864
2759	0.1306020669
2760	0.1303781058
2761	0.130205911
2762	0.1300195069
2763	0.1298502736
2764	0.1296692465
2765	0.1294841212
2766	0.129308715
2767	0.1291697362
2768	0.1289632882
2769	0.1288213607
2770	0.1287490562
2771	0.1285930957
2772	0.1284438726
2773	0.1282114228
2774	0.1280916881
2775	0.1280194572
2776	0.1277627738
2777	0.1276098407
2778	0.1275193278
2779	0.1272954588
2780	0.1271469132
2781	0.127031597
2782	0.1268298595
2783	0.1266989567
2784	0.126489334
2785	0.1264009728
2786	0.1263306166
2787	0.1262018159
2788	0.1259900614
2789	0.125775713
2790	0.1255634375
2791	0.1254287361
2792	0.1252248111
2793	0.1251337844
2794	0.1249468132
2795	0.1246983522
2796	0.124563822
2797	0.1244523385
2798	0.1242507273
2799	0.1240626558
2800	0.1238581472
2801	0.1236364992
2802	0.123526938
2803	0.1233266319
2804	0.1231884375
2805	0.122985531
2806	0.1228817636
2807	0.1227506455
2808	0.1225992258
2809	0.1225222176
2810	0.1223687834
2811	0.1222497516
2812	0.1220615035
2813	0.1218263932
2814	0.1216380968
2815	0.1214832002
2816	0.1212976068
2817	0.121107585
2818	0.1209380307
2819	0.120770572
2820	0.1206624422
2821	0.1205404606
2822	0.1203336686
2823	0.120159634
2824	0.119993186
2825	0.1199170865
2826	0.1197256631
2827	0.1195940765
2828	0.1194609346
2829	0.1193202813
2830	0.1191414555
2831	0.1189784327
2832	0.1188448545
2833	0.1187466154
2834	0.1186177938
2835	0.118436521
2836	0.1183254564
2837	0.1181466558
2838	0.1179299738
2839	0.1177416567
2840	0.1175660248
2841	0.1174107452
2842	0.1172843105
2843	0.117079459
2844	0.1168997624
2845	0.1167764882
2846	0.1166800186
2847	0.1165248386
2848	0.1162854263
2849	0.1161036284
2850	0.1159563385
2851	0.1157923904
2852	0.1155959817
2853	0.1153607752
2854	0.1151543092
2855	0.115054057
2856	0.1148238673
2857	0.1147513348
2858	0.1145684905
2859	0.1144214625
2860	0.114229315
2861	0.1141029903
2862	0.1139600386
2863	0.1138153765
2864	0.113716001
2865	0.1136092325
2866	0.1134711177
2867	0.1133471581
2868	0.1131945464
2869	0.1131020598
2870	0.1128353323
2871	0.1126070596
2872	0.1124636989
2873	0.1122986289
2874	0.1121529081
2875	0.1118914816
2876	0.1117235382
2877	0.1115176156
2878	0.1114405498
2879	0.1112753102
2880	0.1111074072
2881	0.1109213734
2882	0.1106994421
2883	0.1105239158
2884	0.1103750864
2885	0.1102809806
2886	0.1101631253
2887	0.1099872464
2888	0.1098387461
2889	0.1096205135
2890	0.1094681937
2891	0.1092983469
2892	0.1091732008
2893	0.1090577815
2894	0.1088431183
2895	0.1086944305
2896	0.1085501418
2897	0.1084368013
2898	0.108341781
2899	0.1081768082
2900	0.1080757595
2901	0.1079237594
2902	0.107812055
2903	0.107603978
2904	0.1074833902
2905	0.1073624888
2906	0.1071524886
2907	0.1069165133
2908	0.1067445155
2909	0.1065997118
2910	0.1064590527
2911	0.1062876029
2912	0.1061282736
2913	0.1060356599
2914	0.1059038318
2915	0.1057243823
2916	0.1056515335
2917	0.1054866404
2918	0.105366874
2919	0.1052141631
2920	0.1051547566
2921	0.104978454
2922	0.104867949
2923	0.10471048
2924	0.1045592172
2925	0.1044629196
2926	0.1043343055
2927	0.1042006312
2928	0.1040282212
2929	0.1039329485
2930	0.103784345
2931	0.103630378
2932	0.103535538
2933	0.1033763566
2934	0.1032241843
2935	0.1031020352
2936	0.1029716042
2937	0.102806734
2938	0.1026482134
2939	0.1025553601
2940	0.1024447269
2941	0.1022739705
2942	0.1021072622
2943	0.1020243929
2944	0.1019113412
2945	0.1017501453
2946	0.1016102751
2947	0.1015289035
2948	0.1013712186
2949	0.1011786784
2950	0.1010450165
2951	0.1009373107
2952	0.1008264908
2953	0.1007468082
2954	0.1005793461
2955	0.100491154
2956	0.1003335882
2957	0.1001802143
2958	0.1000688874
2959	0.09991062539
2960	0.09976007048
2961	0.09961157638
2962	0.09947467873
2963	0.09931990374
2964	0.09921125421
2965	0.0990234092
2966	0.09886916816
2967	0.09871851064
2968	0.09855627
2969	0.09848723342
2970	0.09833028314
2971	0.0981816514
2972	0.09805951573
2973	0.09790704759
2974	0.09780255436
2975	0.09771756786
2976	0.09755833014
2977	0.09740628095
2978	0.09726768513
2979	0.09714078575
2980	0.09705339802
2981	0.09688415392
2982	0.09675524526
2983	0.09660118041
2984	0.09645263789
2985	0.0963665657
2986	0.09622069115
2987	0.09607078893
2988	0.09595341851
2989	0.09579784544
2990	0.09568017746
2991	0.09551130159
2992	0.09538907296
2993	0.09527689641
2994	0.0952171408
2995	0.09507740713
2996	0.09493277491
2997	0.09486810814
2998	0.0947527797
2999	0.09462917635
3000	0.09446061872
3001	0.09430063449
3002	0.09417973921
3003	0.09403476419
3004	0.09391286149
3005	0.09379238487
3006	0.09367981793
3007	0.09354278237
3008	0.09345135207
3009	0.09330015293
3010	0.09316719671
3011	0.09307732673
3012	0.09295782306
3013	0.09281058822
3014	0.09268006452
3015	0.09254217766
3016	0.0924263511
3017	0.09236051596
3018	0.09222673166
3019	0.09215544417
3020	0.09200818265
3021	0.09193169785
3022	0.09179534876
3023	0.09168533946
3024	0.09154304695
3025	0.09148001932
3026	0.09133629955
3027	0.09118682726
3028	0.09104805583
3029	0.09099489702
3030	0.09092559481
3031	0.09079578571
3032	0.09072749401
3033	0.09065547686
3034	0.0905691368
3035	0.09050579184
3036	0.09039317264
3037	0.09030980597
3038	0.0901868189
3039	0.09006542811
3040	0.08999867474
3041	0.08985293807
3042	0.08974194227
3043	0.08960698057
3044	0.08951694886
3045	0.08939982286
3046	0.08928205934
3047	0.08916361718
3048	0.0890090215
3049	0.08887671538
3050	0.08874346678
3051	0.08866983239
